match_id,team,opponent,venue,raw_aggression_index
3901185,Stade de Reims,Guingamp,Home,1.4337349397590362
3901185,Guingamp,Stade de Reims,Away,0.415929203539823
3901183,Troyes,Paris Saint-Germain,Home,0.975
3901183,Paris Saint-Germain,Troyes,Away,1.0256410256410255
3901181,Rennes,Lyon,Home,0.8383838383838383
3901181,Lyon,Rennes,Away,1.0113636363636365
3901180,Guingamp,Saint-Étienne,Home,0.49019607843137253
3901180,Saint-Étienne,Guingamp,Away,0.9702970297029703
3901179,Gazélec Ajaccio,Stade Malherbe Caen,Home,
3901179,Stade Malherbe Caen,Gazélec Ajaccio,Away,0.0
3901177,Bastia,Lille,Home,0.8198198198198198
3901177,Lille,Bastia,Away,1.0606060606060606
3901176,Toulouse,Bordeaux,Home,0.8631578947368421
3901176,Bordeaux,Toulouse,Away,0.7291666666666666
3901175,Montpellier,OGC Nice,Home,1.9056603773584906
3901175,OGC Nice,Montpellier,Away,0.6923076923076923
3901174,AS Monaco,Stade de Reims,Home,1.1801801801801801
3901174,Stade de Reims,AS Monaco,Away,0.75
3901173,Gazélec Ajaccio,Olympique de Marseille,Home,
3901173,Olympique de Marseille,Gazélec Ajaccio,Away,0.0
3901172,Bastia,Nantes,Home,1.1237113402061856
3901172,Nantes,Bastia,Away,1.22
3901171,Lyon,Guingamp,Home,1.1818181818181819
3901171,Guingamp,Lyon,Away,0.8297872340425532
3901167,Bastia,Lorient,Home,1.1515151515151516
3901167,Lorient,Bastia,Away,0.9494949494949495
3901165,Bordeaux,Gazélec Ajaccio,Home,0.8631578947368421
3901165,Gazélec Ajaccio,Bordeaux,Away,1.3398058252427185
3901164,Angers,Saint-Étienne,Home,1.0377358490566038
3901164,Saint-Étienne,Angers,Away,1.2872340425531914
3901163,OGC Nice,Troyes,Home,0.7692307692307693
3901163,Troyes,OGC Nice,Away,0.780952380952381
3901161,Saint-Étienne,Stade Malherbe Caen,Home,0.926605504587156
3901161,Stade Malherbe Caen,Saint-Étienne,Away,0.3684210526315789
3901160,Nantes,AS Monaco,Home,1.1263157894736842
3901160,AS Monaco,Nantes,Away,0.4766355140186916
3901159,Lyon,Paris Saint-Germain,Home,1.326086956521739
3901159,Paris Saint-Germain,Lyon,Away,0.3595505617977528
3901158,Toulouse,Rennes,Home,0.9576271186440678
3901158,Rennes,Toulouse,Away,0.9553571428571429
3901157,Stade de Reims,Bordeaux,Home,0.7956989247311828
3901157,Bordeaux,Stade de Reims,Away,1.0
3901156,Guingamp,Angers,Home,0.7093023255813954
3901156,Angers,Guingamp,Away,0.59375
3901155,Montpellier,Lille,Home,0.9659090909090909
3901155,Lille,Montpellier,Away,0.69
3901154,Troyes,Lorient,Home,0.8469387755102041
3901154,Lorient,Troyes,Away,0.7980769230769231
3901153,OGC Nice,Bastia,Home,0.9213483146067416
3901153,Bastia,OGC Nice,Away,0.8080808080808081
3901151,Lille,Lyon,Home,0.9907407407407407
3901151,Lyon,Lille,Away,1.0285714285714285
3901149,AS Monaco,Troyes,Home,1.3571428571428572
3901149,Troyes,AS Monaco,Away,0.7692307692307693
