match_id,team,opponent,venue,raw_aggression_index
3754070,Newcastle United,Aston Villa,Away,1.0736842105263158
3754071,Swansea City,Sunderland,Home,1.1014492753623188
3754071,Sunderland,Swansea City,Away,1.2839506172839505
3754075,Aston Villa,Chelsea,Home,0.9905660377358491
3754075,Chelsea,Aston Villa,Away,0.7425742574257426
3754080,Tottenham Hotspur,Watford,Home,1.053763440860215
3754080,Watford,Tottenham Hotspur,Away,0.6145833333333334
3754081,West Bromwich Albion,Manchester United,Home,1.1477272727272727
3754081,Manchester United,West Bromwich Albion,Away,0.6666666666666666
3754084,West Bromwich Albion,Aston Villa,Home,0.9753086419753086
3754084,Aston Villa,West Bromwich Albion,Away,0.6823529411764706
3754086,West Ham United,Watford,Home,0.970873786407767
3754086,Watford,West Ham United,Away,0.8532110091743119
3754087,Liverpool,Tottenham Hotspur,Home,1.05
3754087,Tottenham Hotspur,Liverpool,Away,0.98989898989899
3754088,Newcastle United,Manchester United,Home,0.6422018348623854
3754088,Manchester United,Newcastle United,Away,1.0217391304347827
3754089,Crystal Palace,AFC Bournemouth,Home,1.0842105263157895
3754089,AFC Bournemouth,Crystal Palace,Away,0.6868686868686869
3754092,Chelsea,Tottenham Hotspur,Home,0.9456521739130435
